,Q,R,S
6501,-17.834055555555558,260.16594444444445,-3187.8340555555556
6502,1.1659444444444436,320.16594444444445,-47.83405555555556
6503,-114.83405555555555,240.16594444444445,240.16594444444445
6504,-129.83405555555555,293.16594444444445,-61.83405555555556
6505,-32.83405555555556,291.16594444444445,291.16594444444445
6506,-16.834055555555558,319.16594444444445,-30.834055555555558
6507,-33.83405555555556,258.16594444444445,258.16594444444445
6508,-3290.8340555555556,384.16594444444445,5.165944444444444
6509,-76.83405555555555,149.16594444444445,149.16594444444445
6510,-45.83405555555556,191.16594444444445,-21.834055555555558
6511,-26.834055555555558,180.16594444444445,180.16594444444445
6512,-14.834055555555556,246.16594444444445,246.16594444444445
6513,-58.83405555555556,164.16594444444445,-73.83405555555555
6514,-12.834055555555556,289.16594444444445,-60.83405555555556
6515,-63.83405555555556,188.16594444444445,-49.83405555555556
6516,-49.83405555555556,303.16594444444445,303.16594444444445
6517,-86.83405555555555,95.16594444444445,-138.83405555555555
6518,-138.83405555555555,258.16594444444445,258.16594444444445
6519,-48.83405555555556,147.16594444444445,-107.83405555555555
6520,-107.83405555555555,290.16594444444445,290.16594444444445
6521,-18.834055555555558,189.16594444444445,-80.83405555555555
6522,15.165944444444444,244.16594444444445,244.16594444444445
6523,-22.834055555555558,205.16594444444445,-11.834055555555556
6524,-11.834055555555556,285.16594444444445,-62.83405555555556
6525,-32.83405555555556,184.16594444444445,184.16594444444445
6526,-22.834055555555558,255.16594444444445,255.16594444444445
6527,-18.834055555555558,185.16594444444445,-50.83405555555556
6528,-50.83405555555556,261.16594444444445,261.16594444444445
6529,-28.834055555555558,180.16594444444445,-54.83405555555556
6530,29.165944444444442,291.16594444444445,-64.83405555555555
6531,-36.83405555555556,287.16594444444445,-58.83405555555556
6532,-58.83405555555556,277.16594444444445,-84.83405555555555
6533,-58.83405555555556,149.16594444444445,149.16594444444445
6534,-89.83405555555555,275.16594444444445,-97.83405555555555
6535,-55.83405555555556,149.16594444444445,149.16594444444445
6536,-98.83405555555555,270.16594444444445,270.16594444444445
6537,-61.83405555555556,143.16594444444445,-96.83405555555555
6538,-2264.8340555555556,422.16594444444445,272.16594444444445
6539,132.16594444444445,318.16594444444445,318.16594444444445
6540,84.16594444444445,242.16594444444445,242.16594444444445
6541,-85.83405555555555,192.16594444444445,-943.8340555555556
6542,23.165944444444442,264.16594444444445,264.16594444444445
6543,-32.83405555555556,185.16594444444445,-42.83405555555556
6544,-68.83405555555555,310.16594444444445,310.16594444444445
6545,-384.83405555555555,471.16594444444445,372.16594444444445
6546,42.16594444444444,224.16594444444445,224.16594444444445
6547,1.1659444444444436,254.16594444444445,254.16594444444445
6548,-111.83405555555555,295.16594444444445,295.16594444444445
6549,-24.834055555555558,153.16594444444445,153.16594444444445
6550,-99.83405555555555,331.16594444444445,-52.83405555555556
6551,-78.83405555555555,268.16594444444445,-71.83405555555555
6552,-60.83405555555556,204.16594444444445,204.16594444444445
6553,-15.834055555555556,274.16594444444445,274.16594444444445
6554,-71.83405555555555,151.16594444444445,-70.83405555555555
6555,-35.83405555555556,257.16594444444445,257.16594444444445
6556,19.165944444444442,267.16594444444445,267.16594444444445
6557,-32.83405555555556,172.16594444444445,172.16594444444445
6558,24.165944444444442,289.16594444444445,289.16594444444445
6559,-50.83405555555556,239.16594444444445,-208.83405555555555
6560,-22.834055555555558,277.16594444444445,277.16594444444445
6561,-37.83405555555556,155.16594444444445,-62.83405555555556
6562,27.165944444444442,297.16594444444445,297.16594444444445
6563,311.16594444444445,376.16594444444445,-81.83405555555555
6564,-73.83405555555555,185.16594444444445,-42.83405555555556
6565,8.165944444444444,237.16594444444445,237.16594444444445
6566,-29.834055555555558,188.16594444444445,-37.83405555555556
6567,0.16594444444444356,265.16594444444445,265.16594444444445
6568,-0.8340555555555564,250.16594444444445,250.16594444444445
6569,-43.83405555555556,170.16594444444445,-49.83405555555556
6570,8.165944444444444,285.16594444444445,-84.83405555555555
6571,-54.83405555555556,176.16594444444445,-62.83405555555556
6572,-62.83405555555556,286.16594444444445,-54.83405555555556
6573,75.15988888888889,766.1598888888889,49.15988888888889
6574,-28.84011111111111,586.1598888888889,-182.8401111111111
6575,-3895.840111111111,1762.1598888888889,704.1598888888889
6576,704.1598888888889,1542.1598888888889,554.1598888888889
6577,47.15988888888889,665.1598888888889,-88.84011111111111
6578,-2301.840111111111,1754.1598888888889,494.1598888888889
6579,280.1598888888889,970.1598888888889,-291.8401111111111
6580,-39.84011111111111,544.1598888888889,-210.8401111111111
6581,-76.84011111111111,922.1598888888889,-353.8401111111111
6582,31.15988888888889,949.1598888888889,-351.8401111111111
6583,-41.84011111111111,62.15988888888889,62.15988888888889
6584,-306.8401111111111,698.1598888888889,-556.8401111111111
6585,-16.84011111111111,1025.1598888888889,-345.8401111111111
6586,-44.84011111111111,906.1598888888889,-382.8401111111111
6587,4.15988888888889,590.1598888888889,-160.8401111111111
6588,-12.84011111111111,1044.1598888888889,-184.8401111111111
6589,-136.8401111111111,517.1598888888889,-275.8401111111111
6590,-4516.840111111111,1697.1598888888889,238.1598888888889
6591,175.1598888888889,1055.1598888888889,-167.8401111111111
6592,149.1598888888889,797.1598888888889,-34.84011111111111
6593,-2335.840111111111,1789.1598888888889,658.1598888888889
6594,525.1598888888889,1408.1598888888889,68.15988888888889
6595,-100.84011111111111,1158.1598888888889,119.15988888888889
6596,74.15988888888889,280.1598888888889,-3474.840111111111
6597,-3474.840111111111,2156.159888888889,1604.1598888888889
6598,-3105.840111111111,2137.159888888889,1415.1598888888889
6599,611.1598888888889,842.1598888888889,842.1598888888889
6600,-88.84011111111111,541.1598888888889,-284.8401111111111
6601,1628.1598888888889,1913.1598888888889,1913.1598888888889
6602,-229.8401111111111,1006.1598888888889,-128.8401111111111
6603,1502.1598888888889,1502.1598888888889,1274.1598888888889
6604,-199.8401111111111,701.1598888888889,-463.8401111111111
6605,-107.84011111111111,778.1598888888889,-392.8401111111111
6606,6.15988888888889,799.1598888888889,-314.8401111111111
6607,-40.84011111111111,867.1598888888889,-211.8401111111111
6608,-75.84011111111111,836.1598888888889,-194.8401111111111
6609,-25.84011111111111,916.1598888888889,-184.8401111111111
6610,-132.8401111111111,901.1598888888889,-393.8401111111111
6611,-38.84011111111111,963.1598888888889,-306.8401111111111
6612,-102.84011111111111,730.1598888888889,-419.8401111111111
6613,498.1598888888889,1198.1598888888889,164.1598888888889
6614,1142.1598888888889,1939.1598888888889,1939.1598888888889
6615,-46.84011111111111,841.1598888888889,-269.8401111111111
6616,-2294.840111111111,1845.1598888888889,881.1598888888889
6617,881.1598888888889,1581.1598888888889,456.1598888888889
6618,306.1598888888889,1006.1598888888889,-110.84011111111111
6619,1446.1598888888889,2263.159888888889,877.1598888888889
6620,-2288.840111111111,1919.1598888888889,1300.1598888888889
6621,905.1598888888889,1752.1598888888889,511.1598888888889
6622,136.1598888888889,974.1598888888889,-135.8401111111111
6623,-3762.840111111111,1612.1598888888889,843.1598888888889
6624,-64.84011111111111,614.1598888888889,-567.8401111111111
6625,-2561.840111111111,1633.1598888888889,330.1598888888889
6626,330.1598888888889,1236.1598888888889,59.15988888888889
6627,62.53388888888889,62.53388888888889,-522.4661111111111
6628,-105.4661111111111,639.5338888888889,-212.4661111111111
6629,-132.4661111111111,458.5338888888889,227.5338888888889
6630,-86.4661111111111,97.5338888888889,-138.4661111111111
6631,4.533888888888889,112.5338888888889,112.5338888888889
6632,7.533888888888889,354.5338888888889,-129.4661111111111
6633,-29.46611111111111,349.5338888888889,349.5338888888889
6634,-28.46611111111111,260.5338888888889,-182.4661111111111
6635,-47.46611111111111,84.5338888888889,-12.466111111111111
6636,13.533888888888889,368.5338888888889,-103.4661111111111
6637,-72.4661111111111,265.5338888888889,-219.4661111111111
6638,13.533888888888889,128.5338888888889,128.5338888888889
6639,-419.4661111111111,-23.46611111111111,-580.4661111111111
6640,1419.533888888889,7286.533888888889,6957.533888888889
6641,-783.4661111111111,-192.4661111111111,-1085.466111111111
6642,-173.4661111111111,139.5338888888889,139.5338888888889
6643,-211.4661111111111,196.5338888888889,-119.4661111111111
6644,-38.46611111111111,392.5338888888889,-122.4661111111111
6645,351.5338888888889,501.5338888888889,399.5338888888889
6646,-15.466111111111111,309.5338888888889,-254.4661111111111
6647,-117.4661111111111,358.5338888888889,-140.4661111111111
6648,2.533888888888889,368.5338888888889,-371.4661111111111
6649,-182.4661111111111,302.5338888888889,302.5338888888889
6650,-207.4661111111111,209.5338888888889,-424.4661111111111
6651,35.53388888888889,149.5338888888889,105.5338888888889
6652,-182.4661111111111,145.5338888888889,-383.4661111111111
6653,-106.4661111111111,251.5338888888889,251.5338888888889
6654,-113.4661111111111,231.5338888888889,231.5338888888889
6655,33.53388888888889,255.5338888888889,255.5338888888889
6656,-204.4661111111111,1768.533888888889,-150.4661111111111
6657,-92.4661111111111,1748.533888888889,-246.4661111111111
6658,-291.4661111111111,916.5338888888889,435.5338888888889
6659,25.53388888888889,356.5338888888889,-307.4661111111111
6660,-776.4661111111111,143.5338888888889,-381.4661111111111
6661,-273.4661111111111,77.5338888888889,19.53388888888889
6662,58.53388888888889,278.5338888888889,278.5338888888889
6663,-122.4661111111111,276.5338888888889,-214.4661111111111
6664,-556.4661111111111,392.5338888888889,-36.46611111111111
6665,-53.46611111111111,316.5338888888889,-186.4661111111111
6666,-36.46611111111111,395.5338888888889,-154.4661111111111
6667,43.53388888888889,230.5338888888889,15.533888888888889
6668,-362.4661111111111,240.5338888888889,-339.4661111111111
6669,-139.4661111111111,311.5338888888889,102.5338888888889
6670,1.5338888888888889,291.5338888888889,-159.4661111111111
6671,36.53388888888889,547.5338888888889,-65.4661111111111
6672,1239.533888888889,1239.533888888889,-21.46611111111111
6673,837.5338888888889,837.5338888888889,-245.4661111111111
6674,-263.4661111111111,874.5338888888889,874.5338888888889
6675,-518.9021111111111,1612.097888888889,-1248.902111111111
6676,225.0978888888889,980.0978888888889,-65.90211111111111
6677,-588.9021111111111,-302.90211111111114,-302.90211111111114
6678,-710.9021111111111,-336.90211111111114,-336.90211111111114
6679,737.0978888888889,1132.097888888889,1132.097888888889
6680,950.0978888888889,1077.097888888889,1077.097888888889
6681,-753.9021111111111,-155.9021111111111,-155.9021111111111
6682,-494.90211111111114,-219.9021111111111,-219.9021111111111
6683,-431.90211111111114,1174.097888888889,1174.097888888889
6684,140.0978888888889,522.0978888888889,90.09788888888889
6685,88.09788888888889,370.09788888888886,370.09788888888886
6686,-44.90211111111111,256.09788888888886,256.09788888888886
6687,-103.90211111111111,339.09788888888886,339.09788888888886
6688,129.0978888888889,676.0978888888889,-55.90211111111111
6689,29.09788888888889,350.09788888888886,-100.90211111111111
6690,-83.90211111111111,350.09788888888886,-138.9021111111111
6691,-159.9021111111111,177.0978888888889,-285.90211111111114
6692,-285.90211111111114,298.09788888888886,298.09788888888886
6693,-11.902111111111111,242.0978888888889,-73.90211111111111
6694,4.097888888888889,322.09788888888886,322.09788888888886
6695,-40.90211111111111,248.0978888888889,-139.9021111111111
6696,-139.9021111111111,334.09788888888886,-39.90211111111111
6697,42.09788888888889,553.0978888888889,-81.90211111111111
6698,127.09788888888889,400.09788888888886,400.09788888888886
6699,-66.90211111111111,457.09788888888886,17.09788888888889
6700,143.0978888888889,358.09788888888886,358.09788888888886
6701,-66.90211111111111,418.09788888888886,-212.9021111111111
6702,-1.902111111111111,350.09788888888886,-94.90211111111111
6703,-14.902111111111111,323.09788888888886,-68.90211111111111
6704,1.097888888888889,324.09788888888886,324.09788888888886
6705,-59.90211111111111,269.09788888888886,269.09788888888886
6706,100.09788888888889,439.09788888888886,9.097888888888889
6707,55.09788888888889,444.09788888888886,-356.90211111111114
6708,62.09788888888889,357.09788888888886,-43.90211111111111
6709,48.09788888888889,358.09788888888886,-104.90211111111111
6710,-394.90211111111114,271.09788888888886,-115.90211111111111
6711,127.09788888888889,388.09788888888886,-1577.902111111111
6712,-1577.902111111111,207.0978888888889,207.0978888888889
6713,83.09788888888889,372.09788888888886,-23.90211111111111
6714,-23.90211111111111,390.09788888888886,-105.90211111111111
6715,56.09788888888889,482.09788888888886,-117.90211111111111
6716,77.09788888888889,387.09788888888886,387.09788888888886
6717,14.097888888888889,487.09788888888886,-121.90211111111111
6718,-121.90211111111111,472.09788888888886,472.09788888888886
6719,-909.9021111111111,197.0978888888889,197.0978888888889
6720,251.0978888888889,408.09788888888886,408.09788888888886
6721,-440.90211111111114,741.0978888888889,741.0978888888889
6722,18.09788888888889,310.09788888888886,-48.90211111111111
6723,74.09788888888889,447.09788888888886,-411.90211111111114
6724,8.097888888888889,470.09788888888886,-161.9021111111111
6725,81.09788888888889,421.09788888888886,421.09788888888886
6726,-119.90211111111111,128.0978888888889,128.0978888888889
6727,114.09788888888889,469.09788888888886,469.09788888888886
6728,19.09788888888889,469.09788888888886,-113.90211111111111
6729,57.09788888888889,383.09788888888886,-92.90211111111111
6730,-58.90211111111111,350.09788888888886,-290.90211111111114
6731,-1201.902111111111,-264.90211111111114,-475.90211111111114
6732,187.0978888888889,678.0978888888889,20.09788888888889
6733,275.09788888888886,591.0978888888889,591.0978888888889
6734,-121.20880526123493,767.7911947387651,-95.20880526123493
6735,-105.20880526123493,615.7911947387651,-145.20880526123494
6736,-200.20880526123494,623.7911947387651,-167.20880526123494
6737,-392.20880526123494,784.7911947387651,-809.2088052612349
6738,-1104.2088052612348,937.7911947387651,122.79119473876507
6739,-65.20880526123493,911.7911947387651,-96.20880526123493
6740,-141.20880526123494,938.7911947387651,-195.20880526123494
6741,-36.20880526123493,811.7911947387651,-52.20880526123493
6742,-95.20880526123493,876.7911947387651,-247.20880526123494
6743,-183.20880526123494,838.7911947387651,-162.20880526123494
6744,-39.20880526123493,871.7911947387651,-76.20880526123493
6745,-636.2088052612349,852.7911947387651,-700.2088052612349
6746,-78.20880526123493,713.7911947387651,-84.20880526123493
6747,-57.20880526123493,777.7911947387651,-80.20880526123493
6748,-40.20880526123493,874.7911947387651,-22.20880526123493
6749,-160.20880526123494,709.7911947387651,-113.20880526123493
6750,-44.20880526123493,839.7911947387651,-26.20880526123493
6751,-49.20880526123493,868.7911947387651,-116.20880526123493
6752,1.7911947387650713,941.7911947387651,-80.20880526123493
6753,-1219.2088052612348,1221.7911947387652,194.79119473876506
6754,-252.20880526123494,618.7911947387651,-277.20880526123494
6755,-90.20880526123493,742.7911947387651,-147.20880526123494
6756,96.64144444444445,717.6414444444445,63.641444444444446
6757,-365.33744444444443,20.662555555555556,-229.33744444444446
6758,-152.33744444444446,782.6625555555555,345.66255555555557
6759,-166.33744444444446,1332.6625555555556,39.66255555555556
6760,-93.33744444444444,941.6625555555555,941.6625555555555
6761,-298.33744444444443,344.66255555555557,207.66255555555554
6762,-84.33744444444444,935.6625555555555,448.66255555555557
6763,1413.6625555555556,2135.6625555555556,1876.6625555555556
6764,445.66255555555557,489.66255555555557,489.66255555555557
6765,292.66255555555557,302.66255555555557,105.66255555555556
6766,-250.33744444444446,51.66255555555556,-13.337444444444444
6767,2088.6625555555556,2157.6625555555556,1937.6625555555556
6768,-1455.3374444444444,-634.3374444444445,-1059.3374444444444
6769,2392.6625555555556,2638.6625555555556,525.6625555555555
6770,-863.3374444444445,-456.33744444444443,-1264.3374444444444
6771,-623.3374444444445,69.66255555555556,37.66255555555556
6772,1030.6625555555556,1262.6625555555556,1142.6625555555556
6773,207.66255555555554,338.66255555555557,-387.33744444444443
6774,-40.33744444444444,250.66255555555554,250.66255555555554
6775,-608.3374444444445,1409.6625555555556,1409.6625555555556
6776,-347.33744444444443,-152.33744444444446,-240.33744444444446
6777,14.662555555555556,209.66255555555554,209.66255555555554
6778,-33.33744444444444,91.66255555555556,91.66255555555556
6779,97.66255555555556,440.66255555555557,187.66255555555554
6780,-301.33744444444443,74.66255555555556,74.66255555555556
6781,-492.33744444444443,-334.33744444444443,-960.3374444444445
6782,-1067.3374444444444,1142.6625555555556,1142.6625555555556
6783,-772.3374444444445,615.6625555555555,-470.33744444444443
6784,-285.33744444444443,-104.33744444444444,-128.33744444444446
6785,864.6625555555555,1047.6625555555556,700.6625555555555
6786,-166.33744444444446,191.66255555555554,-74.33744444444444
6787,104.66255555555556,362.66255555555557,-33.33744444444444
6788,29.662555555555556,31.662555555555556,-205.33744444444446
6789,-139.33744444444446,227.66255555555554,227.66255555555554
6790,53.66255555555556,342.66255555555557,342.66255555555557
6791,-19.337444444444444,436.66255555555557,174.66255555555554
6792,-64.33744444444444,95.66255555555556,-280.33744444444443
6793,-249.33744444444446,18.662555555555556,-804.3374444444445
6794,-366.33744444444443,162.66255555555554,30.662555555555556
6795,-36.33744444444444,327.66255555555557,137.66255555555554
6796,185.66255555555554,381.66255555555557,381.66255555555557
6797,-1003.5225496091401,269.4774503908599,-633.5225496091401
6798,-633.5225496091401,12.477450390859891,12.477450390859891
6799,170.4774503908599,179.4774503908599,-795.5225496091401
6800,-1159.52254960914,476.4774503908599,-544.5225496091401
6801,-1458.52254960914,303.4774503908599,-103.52254960914011
6802,-1235.52254960914,315.4774503908599,-26.522549609140107
6803,-1196.52254960914,334.4774503908599,334.4774503908599
6804,817.4774503908599,3277.4774503908598,-2164.5225496091402
6805,-1241.52254960914,1369.47745039086,1369.47745039086
6806,1410.47745039086,1410.47745039086,1288.47745039086
6807,31.477450390859893,430.4774503908599,430.4774503908599
6808,386.4774503908599,783.4774503908599,199.4774503908599
6809,-1448.52254960914,293.4774503908599,-121.52254960914011
6810,-1534.52254960914,60.47745039085989,-852.5225496091401
6811,300.4774503908599,465.4774503908599,191.4774503908599
6812,-1161.52254960914,390.4774503908599,17.477450390859893
6813,-1614.52254960914,-0.5225496091401087,-595.5225496091401
6814,-1776.013870967742,-449.0138709677419,-449.0138709677419
6815,-407.0138709677419,654.9861290322581,654.9861290322581
6816,371.9861290322581,565.9861290322581,565.9861290322581
6817,-177.01387096774192,189.98612903225808,-1077.013870967742
6818,220.98612903225808,220.98612903225808,-918.0138709677419
6819,144.98612903225808,466.9861290322581,-593.0138709677419
6820,-765.0138709677419,338.9861290322581,-715.0138709677419
6821,-646.0138709677419,173.98612903225808,173.98612903225808
6822,-1011.0138709677419,543.9861290322581,-468.0138709677419
6823,-472.0138709677419,226.98612903225808,-60.01387096774194
6824,-113.01387096774194,209.98612903225808,209.98612903225808
6825,-1379.013870967742,78.98612903225806,-106.01387096774194
6826,21.986129032258063,760.9861290322581,113.98612903225806
6827,-2997.013870967742,-1571.013870967742,-2512.013870967742
6828,-617.0138709677419,1394.986129032258,776.9861290322581
6829,533.7277777777778,644.7277777777778,-277.27222222222224
6830,271.72777777777776,441.72777777777776,273.72777777777776
6831,-746.2722222222222,623.7277777777778,377.72777777777776
6832,866.7277777777778,866.7277777777778,-324.27222222222224
6833,118.72777777777777,151.7277777777778,-437.27222222222224
6834,-1358.2722222222221,138.7277777777778,-937.2722222222222
6835,-1151.2722222222221,1435.7277777777779,-734.2722222222222
6836,7.727777777777778,2158.7277777777776,-361.27222222222224
6837,-907.2722222222222,1190.7277777777779,-238.2722222222222
6838,810.7277777777778,1159.7277777777779,195.7277777777778
6839,-995.2722222222222,1586.7277777777779,-562.2722222222222
6840,364.72777777777776,732.7277777777778,705.7277777777778
6841,-557.2722222222222,1892.7277777777779,497.72777777777776
6842,-411.27222222222224,815.7277777777778,688.7277777777778
6843,-451.27222222222224,585.7277777777778,585.7277777777778
6844,-322.27222222222224,450.72777777777776,450.72777777777776
6845,197.7277777777778,1144.7277777777779,1144.7277777777779
6846,-323.27222222222224,1760.7277777777779,250.7277777777778
6847,692.7277777777778,953.7277777777778,498.72777777777776
6848,198.7277777777778,328.72777777777776,-1719.2722222222221
6849,-295.27222222222224,836.7277777777778,-66.27222222222223
6850,-195.2722222222222,341.72777777777776,266.72777777777776
6851,-583.2722222222222,149.7277777777778,-156.2722222222222
6852,-253.2722222222222,489.72777777777776,-894.2722222222222
6853,874.7277777777778,874.7277777777778,-311.27222222222224
6854,809.7277777777778,1037.7277777777779,-478.27222222222224
6855,285.72777777777776,862.7277777777778,113.72777777777777
6856,-7.272222222222222,782.7277777777778,-648.2722222222222
6857,-744.2722222222222,696.7277777777778,623.7277777777778
6858,174.7277777777778,174.7277777777778,-63.272222222222226
6859,-204.2722222222222,769.7277777777778,-275.27222222222224
6860,545.7277777777778,611.7277777777778,173.7277777777778
6861,-256.27222222222224,1275.7277777777779,632.7277777777778
6862,525.7277777777778,853.7277777777778,-407.27222222222224
6863,463.72777777777776,955.7277777777778,901.7277777777778
6864,-1.2722222222222221,903.7277777777778,-451.27222222222224
6865,-291.27222222222224,985.7277777777778,-199.2722222222222
6866,-102.27222222222223,557.7277777777778,393.72777777777776
6867,-307.27222222222224,786.7277777777778,786.7277777777778
6868,78.72777777777777,530.7277777777778,530.7277777777778
6869,-426.27222222222224,372.72777777777776,-564.2722222222222
6870,391.72777777777776,990.7277777777778,236.7277777777778
6871,-122.27222222222223,326.72777777777776,38.727777777777774
6872,-1088.2722222222221,1018.7277777777778,310.72777777777776
6873,-688.2722222222222,491.72777777777776,186.7277777777778
6874,-483.27222222222224,859.7277777777778,98.72777777777777
6875,-217.2722222222222,1523.7277777777779,356.72777777777776
6876,-148.2722222222222,796.7277777777778,-399.27222222222224
6877,57.727777777777774,712.7277777777778,441.72777777777776
6878,21.727777777777778,444.72777777777776,444.72777777777776
6879,-428.27222222222224,1149.7277777777779,535.7277777777778
6880,-370.27222222222224,241.7277777777778,241.7277777777778
6881,-280.27222222222224,632.7277777777778,602.7277777777778
6882,85.72777777777777,674.7277777777778,499.72777777777776
6883,-276.27222222222224,107.72777777777777,-235.2722222222222
6884,-310.27222222222224,563.7277777777778,443.72777777777776
6885,-970.2722222222222,1577.7277777777779,-413.27222222222224
6886,-698.2722222222222,1635.7277777777779,-760.2722222222222
6887,-198.2722222222222,1276.7277777777779,-377.27222222222224
6888,-444.27222222222224,613.7277777777778,269.72777777777776
6889,-578.2722222222222,1178.7277777777779,753.7277777777778
6890,555.7277777777778,1150.7277777777779,-434.27222222222224
6891,-335.27222222222224,181.7277777777778,181.7277777777778
6892,-641.2722222222222,1404.7277777777779,-217.2722222222222
6893,-67.68466666666666,263.31533333333334,263.31533333333334
6894,-152.68466666666666,595.3153333333333,-48.684666666666665
6895,4.315333333333335,728.3153333333333,-169.68466666666666
6896,-85.68466666666666,459.31533333333334,459.31533333333334
6897,107.31533333333334,644.3153333333333,644.3153333333333
6898,-22.684666666666665,485.31533333333334,-77.68466666666666
6899,85.31533333333334,127.31533333333334,-23.684666666666665
6900,-25.684666666666665,644.3153333333333,-132.68466666666666
6901,65.31533333333334,232.31533333333334,-419.68466666666666
6902,-149.68466666666666,646.3153333333333,-296.68466666666666
6903,-158.68466666666666,417.31533333333334,-207.68466666666666
6904,-167.68466666666666,200.31533333333334,150.31533333333334
6905,179.31533333333334,650.3153333333333,-93.68466666666666
6906,-101.68466666666666,67.31533333333334,-39.684666666666665
6907,-30.684666666666665,350.31533333333334,-58.684666666666665
6908,-33.684666666666665,223.31533333333334,-152.68466666666666
6909,-51.684666666666665,373.31533333333334,373.31533333333334
6910,-73.68466666666666,130.31533333333334,-13.684666666666665
6911,-95.68466666666666,679.3153333333333,48.315333333333335
6912,-115.68466666666666,220.31533333333334,-307.68466666666666
6913,-66.68466666666666,532.3153333333333,-20.684666666666665
6914,133.31533333333334,554.3153333333333,-5.684666666666665
6915,-48.684666666666665,540.3153333333333,-84.68466666666666
6916,-39.684666666666665,474.31533333333334,69.31533333333334
6917,-148.68466666666666,548.3153333333333,548.3153333333333
6918,20.315333333333335,449.31533333333334,141.31533333333334
6919,-107.68466666666666,468.31533333333334,-138.68466666666666
6920,72.31533333333334,440.31533333333334,-223.68466666666666
6921,-74.68466666666666,435.31533333333334,-226.68466666666666
6922,119.31533333333334,499.31533333333334,499.31533333333334
6923,-278.68466666666666,1441.3153333333332,404.31533333333334
6924,-94.68466666666666,762.3153333333333,227.31533333333334
6925,-114.68466666666666,614.3153333333333,-196.68466666666666
6926,-44.684666666666665,7.315333333333335,7.315333333333335
6927,-179.68466666666666,233.31533333333334,233.31533333333334
6928,-73.68466666666666,600.3153333333333,-216.68466666666666
6929,-21.684666666666665,92.31533333333334,92.31533333333334
6930,-82.68466666666666,698.3153333333333,-159.68466666666666
6931,-237.68466666666666,27.315333333333335,-311.68466666666666
6932,-193.68466666666666,591.3153333333333,-19.684666666666665
6933,36.315333333333335,218.31533333333334,-53.684666666666665
6934,-185.68466666666666,254.31533333333334,254.31533333333334
6935,-102.68466666666666,506.31533333333334,-181.68466666666666
6936,-140.68466666666666,154.31533333333334,154.31533333333334
6937,-2.684666666666665,709.3153333333333,-128.68466666666666
6938,20.315333333333335,481.31533333333334,481.31533333333334
6939,82.31533333333334,239.31533333333334,145.31533333333334
6940,77.31533333333334,206.31533333333334,206.31533333333334
6941,-171.68466666666666,554.3153333333333,-106.68466666666666
6942,-70.68466666666666,282.31533333333334,-173.68466666666666
6943,93.31533333333334,591.3153333333333,2.315333333333335
6944,-86.68466666666666,147.31533333333334,147.31533333333334
6945,-1.684666666666665,648.3153333333333,-86.68466666666666
6946,-83.68466666666666,542.3153333333333,-97.68466666666666
6947,-48.684666666666665,683.3153333333333,-225.68466666666666
6948,-43.684666666666665,532.3153333333333,-147.68466666666666
6949,-24.094886663152344,250.90511333684765,-61.094886663152344
6950,-113.09488666315235,1103.9051133368478,-469.09488666315235
6951,-276.09488666315235,1057.9051133368478,-444.09488666315235
6952,-60.094886663152344,1302.9051133368478,-334.09488666315235
6953,-93.09488666315235,1242.9051133368478,-368.09488666315235
6954,-96.09488666315235,1196.9051133368478,-405.09488666315235
6955,-178.09488666315235,1228.9051133368478,-438.09488666315235
6956,-159.09488666315235,1255.9051133368478,-471.09488666315235
6957,1554.9051133368478,4028.9051133368475,4028.9051133368475
6958,1432.9051133368478,3932.9051133368475,3932.9051133368475
6959,-137.09488666315235,1881.9051133368478,-422.09488666315235
6960,-565.0948866631524,-118.09488666315235,-307.09488666315235
6961,48.905113336847656,1449.9051133368478,-196.09488666315235
6962,-56.094886663152344,1171.9051133368478,-318.09488666315235
6963,-115.09488666315235,1216.9051133368478,-331.09488666315235
6964,-67.09488666315235,1335.9051133368478,-300.09488666315235
6965,-59.094886663152344,1182.9051133368478,-424.09488666315235
6966,87.1215155615697,760.1215155615697,-262.8784844384303
6967,37.12151556156969,770.1215155615697,-387.8784844384303
6968,65.1215155615697,681.1215155615697,681.1215155615697
6969,30.121515561569687,636.1215155615697,636.1215155615697
6970,-14.878484438430311,548.1215155615697,-406.8784844384303
6971,-453.8784844384303,462.1215155615697,-12.878484438430311
6972,-16.878484438430313,528.1215155615697,-512.8784844384303
6973,8.121515561569689,631.1215155615697,-339.8784844384303
6974,70.1215155615697,459.1215155615697,459.1215155615697
6975,251.12151556156968,779.1215155615697,-339.8784844384303
6976,61.12151556156969,760.1215155615697,427.1215155615697
6977,90.1215155615697,668.1215155615697,668.1215155615697
6978,198.12151556156968,739.1215155615697,-492.8784844384303
6979,135.12151556156968,630.1215155615697,-454.8784844384303
6980,64.1215155615697,688.1215155615697,688.1215155615697
6981,42.12151556156969,691.1215155615697,-401.8784844384303
6982,57.12151556156969,678.1215155615697,548.1215155615697
6983,84.1215155615697,568.1215155615697,568.1215155615697
6984,21.121515561569687,281.1215155615697,12.121515561569689
6985,-29.878484438430313,527.1215155615697,493.1215155615697
6986,35.12151556156969,654.1215155615697,496.1215155615697
6987,-32.87848443843031,583.1215155615697,-315.8784844384303
6988,-108.8784844384303,638.1215155615697,433.1215155615697
6989,74.1215155615697,707.1215155615697,-343.8784844384303
6990,64.1215155615697,711.1215155615697,-319.8784844384303
6991,125.1215155615697,667.1215155615697,-267.8784844384303
